molecule_chembl_id,canonical_smiles,standard_value,standard_units,pIC50
CHEMBL4761676,O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1ccccc1Nc1ccccc1,1340.0,nM,5.872895201635193
CHEMBL424,O=C(O)c1ccccc1O,40000.0,nM,4.3979400086720375
CHEMBL154533,CCCCCc1cc(O)cc(O)c1,17260.0,nM,4.762959208620809
CHEMBL451044,CCCCCCCCCCCCCc1cc(O)cc(O)c1,2740.0,nM,5.562249437179612
CHEMBL98610,CCCCCCCCCCCCCCCc1cc(O)cc(O)c1,2360.0,nM,5.627087997029894
CHEMBL451919,CCCCCC1=CC(=O)C=C(OC)C1=O,1900.0,nM,5.721246399047171
CHEMBL469433,CCCCCCCCCCCC1=CC(=O)C=C(OC)C1=O,570.0,nM,6.2441251443275085
CHEMBL4463619,CCCCCCCCCCCCCC1=CC(=O)C=C(OC)C1=O,880.0,nM,6.055517327849832
CHEMBL4550999,CCCCCCCCCCCCCCCC1=CC(=O)C=C(OC)C1=O,8970.0,nM,5.047207556955908
CHEMBL4761227,CCCCCCCCCCCc1cc(O)cc(OC)c1O,550.0,nM,6.259637310505756
CHEMBL4798135,CCCCCCCCCCCCCc1cc(O)cc(OC)c1O,1550.0,nM,5.809668301829708
CHEMBL4750752,CCCCCCCCCCCCCCCc1cc(O)cc(OC)c1O,2710.0,nM,5.567030709125595
CHEMBL4739960,CCCCCc1cccc(OC)c1O,4650.0,nM,5.3325470471100465
CHEMBL503824,CCCCCc1cc(O)cc(OC)c1,15920.0,nM,4.79805693659835
CHEMBL4742702,COc1cc(O)cc(Br)c1O,4810.0,nM,5.317854923626168
CHEMBL4781249,COC1=CC(=O)C=C(Br)C1=O,4480.0,nM,5.3487219860018556
CHEMBL4764453,CCCCCC1=CC(=O)C=C(OC)C1=N,5820.0,nM,5.235077015350112
CHEMBL4740788,COc1ccc(-c2noc(CC(=O)NCCNC(=O)Cc3onc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)c2-c2ccc(OC)cc2)cc1,120.0,nM,6.920818753952375
CHEMBL4749219,COc1ccc(-c2noc(CC(=O)NCCCCNC(=O)Cc3onc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)c2-c2ccc(OC)cc2)cc1,50000.0,nM,4.301029995663981
CHEMBL4788569,COc1ccc(-c2noc(CC(=O)NCCCCCCNC(=O)Cc3onc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)c2-c2ccc(OC)cc2)cc1,50000.0,nM,4.301029995663981
CHEMBL4744394,COc1ccc(-c2noc(CC(=O)NCCCCCCCCCCCCNC(=O)Cc3onc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)c2-c2ccc(OC)cc2)cc1,50000.0,nM,4.301029995663981
CHEMBL4791495,COc1ccc(-c2noc(CC(=O)Nc3ccc(NC(=O)Cc4onc(-c5ccc(OC)cc5)c4-c4ccc(OC)cc4)cc3)c2-c2ccc(OC)cc2)cc1,50000.0,nM,4.301029995663981
CHEMBL4799478,COc1ccc(-c2noc(CC(=O)NCc3ccc(CNC(=O)Cc4onc(-c5ccc(OC)cc5)c4-c4ccc(OC)cc4)cc3)c2-c2ccc(OC)cc2)cc1,50000.0,nM,4.301029995663981
CHEMBL4760140,COc1ccc(-c2noc(CC(=O)Nc3ccc(-c4ccc(NC(=O)Cc5onc(-c6ccc(OC)cc6)c5-c5ccc(OC)cc5)cc4)cc3)c2-c2ccc(OC)cc2)cc1,50000.0,nM,4.301029995663981
CHEMBL4789452,COc1ccc(-c2noc(CC(=O)NCCCCN)c2-c2ccc(OC)cc2)cc1,3500.0,nM,5.455931955649724
CHEMBL4794474,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCCCNC(=O)Cc1onc(-c2ccc(OC)cc2)c1-c1ccc(OC)cc1,800.0,nM,6.096910013008056
CHEMBL4758894,COc1ccc(-c2noc(CC(=O)Nc3ccc(N)cc3)c2-c2ccc(OC)cc2)cc1,500.0,nM,6.301029995663981
CHEMBL4746714,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)Nc1ccc(NC(=O)Cc2onc(-c3ccc(OC)cc3)c2-c2ccc(OC)cc2)cc1,50000.0,nM,4.301029995663981
CHEMBL4759732,COc1ccc(-c2noc(CC(=O)Nc3ccc(-c4ccc(N)cc4)cc3)c2-c2ccc(OC)cc2)cc1,300.0,nM,6.522878745280337
CHEMBL4789403,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)Nc1ccc(-c2ccc(NC(=O)Cc3onc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)cc2)cc1,90.0,nM,7.045757490560675
CHEMBL4789884,Cc1ccc(Nc2nc(/C=C/c3ccccc3)nc3ccccc23)cc1,43000.0,nM,4.366531544420414
CHEMBL4792690,COc1ccc(Nc2nc(/C=C/c3ccccc3)nc3ccccc23)cc1,37300.0,nM,4.428291168191312
CHEMBL4763530,Fc1ccc(Nc2nc(/C=C/c3ccccc3)nc3ccccc23)cc1F,10100.0,nM,4.995678626217358
CHEMBL4787114,Nc1ccc(Oc2nc(/C=C/c3ccccc3)nc3ccccc23)cc1,50000.0,nM,4.301029995663981
CHEMBL4751020,COc1ccc(CNc2nc(Cl)nc3cc(-c4cccs4)ccc23)cc1,50000.0,nM,4.301029995663981
CHEMBL4763348,Fc1ccc(CNc2nc(Cl)nc3cc(-c4cccs4)ccc23)cc1F,50000.0,nM,4.301029995663981
CHEMBL4795293,Fc1ccc(CNc2nc(N3CCOCC3)nc3cc(-c4cccs4)ccc23)cc1F,50000.0,nM,4.301029995663981
CHEMBL4760459,Cc1ccc(Nc2nc(/C=C/c3ccccc3)nc3cc(Br)ccc23)cc1,50000.0,nM,4.301029995663981
CHEMBL4753324,Fc1ccc(Nc2nc(/C=C/c3ccccc3)nc3cc(Br)ccc23)cc1F,50000.0,nM,4.301029995663981
CHEMBL4796831,Cc1ccc(Nc2nc(/C=C/c3ccccc3)nc3cc(-c4cccs4)ccc23)cc1,50000.0,nM,4.301029995663981
CHEMBL4755060,Fc1ccc(CNc2nc(/C=C/c3ccccc3)nc3cc(-c4cccs4)ccc23)cc1F,50000.0,nM,4.301029995663981
CHEMBL4757602,Nc1cc(-c2ccco2)nn1-c1ccccc1,100000.0,nM,4.0
CHEMBL4745938,Nc1cc(-c2ccco2)nn1-c1ccc(F)cc1,100000.0,nM,4.0
CHEMBL4761793,Nc1cc(-c2ccco2)nn1-c1ccc(Cl)cc1,100000.0,nM,4.0
CHEMBL4755592,COc1ccc(-n2nc(-c3ccco3)cc2N)cc1,30600.0,nM,4.51427857351842
CHEMBL4788232,CC(C)c1ccc(-n2nc(-c3ccco3)cc2N)cc1,100000.0,nM,4.0
CHEMBL4800072,Nc1cc(-c2ccco2)nn1-c1ccc(C(=O)O)cc1,100000.0,nM,4.0
CHEMBL4784073,COC(=O)c1ccc(-n2nc(-c3ccco3)cc2N)cc1,100000.0,nM,4.0
CHEMBL4797035,[N-]=[N+]=Nc1cc(-c2ccco2)nn1-c1ccc(C(=O)O)cc1,100000.0,nM,4.0
CHEMBL4758829,O=C(O)c1ccc(-n2nc(-c3ccco3)cc2-n2cc(CNc3ccc([N+](=O)[O-])c4nonc34)nn2)cc1,100000.0,nM,4.0
CHEMBL4754867,COC(=O)CC1N(C(=O)Nc2cccc(Cl)c2)C(=O)c2ccccc2S1(=O)=O,105900.0,nM,3.975104039892515
CHEMBL4789246,Cc1csc(NC(=O)N2C(=O)c3ccccc3S(=O)(=O)C2C)n1,291800.0,nM,3.5349147124425673
CHEMBL4792565,COC(=O)CC1N(C(=O)Nc2nc3ccccc3s2)C(=O)c2ccccc2S1(=O)=O,167300.0,nM,3.7765040590376056
CHEMBL4791001,COC(=O)CC1N(C(=O)Nc2nnc(C)s2)C(=O)c2ccccc2S1(=O)=O,799900.0,nM,3.096964303211503
CHEMBL4799825,COC(=O)CC1NC(=O)c2ccccc2S1(=O)=O,275800.0,nM,3.559405738160169
CHEMBL4748665,COC(=O)CC1N(C(=O)Nc2cccc(C)n2)C(=O)c2ccccc2S1(=O)=O,288200.0,nM,3.5403060235220294
CHEMBL4763976,COC(=O)CC1N(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,217100.0,nM,3.6633401765455798
CHEMBL4796545,COC(=O)CC1N(C(=O)Nc2ccccc2)C(=O)c2ccccc2S1(=O)=O,445300.0,nM,3.351347304868777
CHEMBL4777820,COC(=O)CC1N(C(=O)Nc2nccs2)C(=O)c2ccccc2S1(=O)=O,459700.0,nM,3.3375254962496905
CHEMBL4782861,CC1NC(=O)c2ccccc2S1(=O)=O,423900.0,nM,3.372736583431779
CHEMBL4754793,COC(=O)CC1N(C(=O)Nc2ncc(C)s2)C(=O)c2ccccc2S1(=O)=O,194000.0,nM,3.712198270069774
CHEMBL4750551,CC1N(C(=O)Nc2nccs2)C(=O)c2ccccc2S1(=O)=O,115200.0,nM,3.938547520912807
CHEMBL4779383,Cc1cnc(NC(=O)N2C(=O)c3ccccc3S(=O)(=O)C2C)s1,276400.0,nM,3.5584619612978394
CHEMBL4787953,CC1N(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,76800.0,nM,4.114638779968488
CHEMBL4796006,Cc1cccc(NC(=O)N2C(=O)c3ccccc3S(=O)(=O)C2C)n1,494900.0,nM,3.3054825461888435
CHEMBL4763941,CC1N(C(=O)Nc2ccccc2)C(=O)c2ccccc2S1(=O)=O,320400.0,nM,3.4943074925878
CHEMBL4778555,CC1N(C(=O)Nc2cccc(Cl)c2)C(=O)c2ccccc2S1(=O)=O,98800.0,nM,4.005243055412372
CHEMBL4745894,COc1ccc(NC(=O)N2C(=O)c3ccccc3S(=O)(=O)C2C)cc1,227500.0,nM,3.6430185990068686
CHEMBL4740435,COC(=O)CC1N(C(=O)Nc2nc(C)cs2)C(=O)c2ccccc2S1(=O)=O,19100.0,nM,4.718966632752273
CHEMBL4750050,Fc1cccc(COc2nc3ccccc3s2)c1,280.0,nM,6.552841968657781
CHEMBL4744314,Fc1ccc(COc2nc3ccccc3s2)cc1,370.0,nM,6.431798275933005
CHEMBL4758065,Clc1ccc(COc2nc3ccccc3s2)cc1,770.0,nM,6.113509274827518
CHEMBL4800449,Brc1ccc(OCCOc2nc3ccccc3s2)cc1,500.0,nM,6.301029995663981
CHEMBL4757345,Clc1ccc(OCCOc2nc3ccccc3s2)c(Cl)c1,410.0,nM,6.3872161432802645
CHEMBL4793035,Brc1ccc(OCCOc2nc3ccccc3s2)c(Br)c1,360.0,nM,6.443697499232712
CHEMBL4754406,CS(=O)(=O)c1ccc(-c2csc(N/N=C/c3cccc(O)c3)n2)cc1,140.0,nM,6.853871964321762
CHEMBL4780636,CS(=O)(=O)c1ccc(-c2csc(N/N=C/c3ccc(O)cc3)n2)cc1,100000.0,nM,4.0
CHEMBL4785750,COc1ccccc1/C=N/Nc1nc(-c2ccc(S(C)(=O)=O)cc2)cs1,100000.0,nM,4.0
CHEMBL4745350,CS(=O)(=O)c1ccc(-c2csc(N/N=C/c3ccc(O)cc3O)n2)cc1,100000.0,nM,4.0
CHEMBL4790377,COc1ccc(O)c(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)c1,213.0,nM,6.671620396561262
CHEMBL4763059,COc1ccc(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)cc1O,175.0,nM,6.756961951313706
CHEMBL4790676,COc1cccc(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)c1OC,184.0,nM,6.735182176990463
CHEMBL4797164,COc1ccc(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)c(OC)c1,100000.0,nM,4.0
CHEMBL4761194,COc1ccc(OC)c(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)c1,239.0,nM,6.621602099051862
CHEMBL4780951,COc1ccc(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)cc1OC,195.0,nM,6.709965388637482
CHEMBL4758387,COc1cc(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)cc(OC)c1O,100000.0,nM,4.0
CHEMBL4781090,COc1cc(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)cc(OC)c1OC,100000.0,nM,4.0
CHEMBL4797489,C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(C(=O)O)cc2)c1C,70.0,nM,7.154901959985743
CHEMBL4780406,C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,40.0,nM,7.3979400086720375
CHEMBL4794089,C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,40.0,nM,7.3979400086720375
CHEMBL4786489,Cc1c(-c2nn(-c3ccccc3)cc2/C=N/O)nnn1-c1ccc(Cl)cc1,50.0,nM,7.301029995663981
CHEMBL4798519,Cc1c(-c2nn(-c3ccccc3)cc2/C=N/O)nnn1-c1ccc(F)cc1,50.0,nM,7.301029995663981
CHEMBL4781301,Cc1c(-c2nn(-c3ccccc3)cc2/C=N/O)nnn1-c1ccc(C(=O)O)cc1,40.0,nM,7.3979400086720375
CHEMBL4788698,Cc1c(-c2nn(-c3ccccc3)cc2/C=N/O)nnn1-c1ccc(S(N)(=O)=O)cc1,40.0,nM,7.3979400086720375
CHEMBL4783879,C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(F)cc2)c1C,50.0,nM,7.301029995663981
CHEMBL4797170,CC(=O)c1nnn(-c2ccc(Cl)cc2)c1C,120.0,nM,6.920818753952375
CHEMBL4784956,CC(=O)c1nnn(-c2ccc(F)cc2)c1C,230.0,nM,6.638272163982407
CHEMBL4781068,CC(=O)c1nnn(-c2ccc(C(=O)O)cc2)c1C,420.0,nM,6.376750709602099
CHEMBL4781926,C/C(=N\NC(N)=O)c1nnn(-c2ccc(Cl)cc2)c1C,320.0,nM,6.494850021680094
CHEMBL4786548,C/C(=N\NC(N)=O)c1nnn(-c2ccc(F)cc2)c1C,270.0,nM,6.568636235841013
CHEMBL4779635,C/C(=N\NC(N)=O)c1nnn(-c2ccc(C(=O)O)cc2)c1C,290.0,nM,6.5376020021010435
CHEMBL4794203,C/C(=N\NC(N)=S)c1nnn(-c2ccc(Cl)cc2)c1C,240.0,nM,6.619788758288394
CHEMBL4786755,CC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,110.0,nM,6.958607314841775
CHEMBL4786875,CC(=O)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,290.0,nM,6.5376020021010435
CHEMBL4795119,C/C(=N\NC(N)=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,420.0,nM,6.376750709602099
CHEMBL4792442,C/C(=N\NC(N)=O)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,340.0,nM,6.468521082957745
CHEMBL4790291,C/C(=N\NC(N)=S)c1nnn(-c2ccc(F)cc2)c1C,70.0,nM,7.154901959985743
CHEMBL4792785,C/C(=N\NC(N)=S)c1nnn(-c2ccc(C(=O)O)cc2)c1C,50.0,nM,7.301029995663981
CHEMBL4791577,C/C(=N\NC(N)=S)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,50.0,nM,7.301029995663981
CHEMBL4779437,C/C(=N\NC(N)=S)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,50.0,nM,7.301029995663981
CHEMBL4788147,C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(Cl)cc2)c1C,60.0,nM,7.221848749616356
CHEMBL4792522,NS(=O)(=O)c1ccc(-n2nc(NC(=O)NCCCC(=O)O)cc2-c2ccccc2)cc1,1990.0,nM,5.701146923590294
CHEMBL4789344,NS(=O)(=O)c1ccc(-n2nc(NC(=O)NCCCCCCCCCCC(=O)O)cc2-c2ccccc2)cc1,2180.0,nM,5.661543506395395
CHEMBL4790061,CCOC(=O)C1CCN(C(=O)Nc2cc(-c3ccccc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)CC1,2890.0,nM,5.539102157243452
CHEMBL4783386,NS(=O)(=O)c1ccc(-n2nc(NC(=O)Nc3ccc(C(F)(F)F)cc3)cc2-c2ccccc2)cc1,1240.0,nM,5.906578314837765
CHEMBL4788670,NS(=O)(=O)c1ccc(-n2nc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2-c2ccccc2)cc1,1850.0,nM,5.732828271596986
CHEMBL4779788,NS(=O)(=O)c1ccc(-n2nc(NC(=O)NC3CCCCC3)cc2-c2ccccc2)cc1,2030.0,nM,5.692503962086787
CHEMBL4777518,NS(=O)(=O)c1ccc(-n2nc(C(=O)NC3CCCCC3)cc2-c2ccccc2)cc1,2480.0,nM,5.605548319173784
CHEMBL4790503,NS(=O)(=O)c1ccc(-n2nc(C(=O)NC34CC5CC(CC(C5)C3)C4)cc2-c2ccccc2)cc1,2150.0,nM,5.667561540084395
CHEMBL4799379,NS(=O)(=O)c1ccc(-n2nc(C(=O)Nc3ccc(C(F)(F)F)cc3)cc2-c2ccccc2)cc1,2050.0,nM,5.688246138944246
CHEMBL4799227,CCOC(=O)C1CCN(C(=O)c2cc(-c3ccccc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)CC1,4120.0,nM,5.3851027839668655
CHEMBL4794910,NS(=O)(=O)c1ccc(-n2nc(C(=O)NCCCCCCCCCCC(=O)O)cc2-c2ccccc2)cc1,3040.0,nM,5.517126416391246
CHEMBL4789520,NS(=O)(=O)c1ccc(-n2nc(C(=O)NCCCC(=O)O)cc2-c2ccccc2)cc1,4000.0,nM,5.3979400086720375
CHEMBL4866615,Cc1cnc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)c1,1890.0,nM,5.723538195826756
CHEMBL4848190,CCc1cnc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)c1,950.0,nM,6.022276394711152
CHEMBL4864897,CC(C)(O)COc1ncc(CO)cc1-c1ccc(S(C)(=O)=O)cc1,50000.0,nM,4.301029995663981
CHEMBL4866509,COc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,50000.0,nM,4.301029995663981
CHEMBL4848265,CC(C)Oc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,50000.0,nM,4.301029995663981
CHEMBL4862802,CCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,600.0,nM,6.221848749616356
CHEMBL4865464,CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,47.0,nM,7.327902142064283
CHEMBL4867405,COCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,2950.0,nM,5.530177984021837
CHEMBL4870684,CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1C(C)O,2340.0,nM,5.6307841425898575
CHEMBL4856126,CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1C(C)(C)O,1210.0,nM,5.91721462968355
CHEMBL4877517,CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1COCCO,540.0,nM,6.267606240177032
CHEMBL4867038,CCCCOc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,49.0,nM,7.309803919971486
CHEMBL4851236,CCCCOc1nc(OCC2COC2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,36.0,nM,7.443697499232712
CHEMBL4879174,CCCCOc1nc(OCC2(O)COC2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,1320.0,nM,5.87942606879415
CHEMBL4873184,CCCCOc1nc(OCC2(C)COC2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,210.0,nM,6.6777807052660805
CHEMBL4870569,CCCCOc1nc(OCC2(O)CCC2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,37.0,nM,7.431798275933005
CHEMBL4868446,CC(C)(O)COc1nc(OCCC(F)(F)F)c(CO)cc1-c1ccc(S(C)(=O)=O)cc1,130.0,nM,6.886056647693163
CHEMBL4859571,CC(C)(O)COc1nc(OCCCC(F)(F)F)c(CO)cc1-c1ccc(S(C)(=O)=O)cc1,78.0,nM,7.107905397309519
CHEMBL4857474,CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(N)(=O)=O)cn2)cc1CO,230.0,nM,6.638272163982407
CHEMBL4846538,CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1C(=O)O,50000.0,nM,4.301029995663981
CHEMBL4851853,Cc1ccc(-c2cc(C)n(S(=O)(=O)Oc3ccccc3)n2)cc1,1.1,nM,8.958607314841775
CHEMBL4871081,Cc1ccc(-c2cc(C)n(S(=O)(=O)Oc3ccc(I)cc3)n2)cc1,9.2,nM,8.036212172654444
CHEMBL4869842,Cc1ccc(-c2cc(C)n(S(=O)(=O)Oc3ccccc3I)n2)cc1,92.0,nM,7.036212172654444
CHEMBL4852569,Cc1ccc(-c2cc(C)n(S(=O)(=O)Oc3ccccc3Cl)n2)cc1,530.0,nM,6.275724130399211
CHEMBL4873966,Cc1cc(-c2ccc(F)cc2)nn1S(=O)(=O)Oc1ccccc1,10000.0,nM,5.0
CHEMBL4859662,Cc1cc(-c2ccc(Br)cc2)nn1S(=O)(=O)Oc1ccccc1,200.0,nM,6.698970004336019
CHEMBL4861713,Cc1cc(-c2ccc(C(F)(F)F)cc2)nn1S(=O)(=O)Oc1ccccc1,10.0,nM,8.0
CHEMBL4857562,Cc1ccccc1-c1cc(C)n(S(=O)(=O)Oc2ccccc2)n1,11130.0,nM,4.953504835665291
CHEMBL4871538,Cc1cc(-c2cccc(Cl)c2)nn1S(=O)(=O)Oc1ccccc1,110.0,nM,6.958607314841775
CHEMBL4868049,Cc1cc(-c2ccccc2)nn1S(=O)(=O)Oc1ccccc1C(F)(F)F,100000.0,nM,4.0
CHEMBL4848113,O=S(=O)(Oc1ccccc1)n1nc(-c2ccccc2)cc1-c1ccccc1,10.0,nM,8.0
CHEMBL4873961,Cc1cc(-c2ccccn2)nn1S(=O)(=O)Oc1ccccc1,100.0,nM,7.0
CHEMBL4858751,Cc1cc(-c2ccccn2)nn1S(=O)(=O)Oc1ccc(Cl)cc1,5.8,nM,8.236572006437063
CHEMBL4860909,Cc1cc(-c2ccco2)nn1S(=O)(=O)Oc1ccccc1,31.0,nM,7.508638306165727
CHEMBL4862415,CC(C)Oc1ccc2nc(O)c(/C=N/n3c(=S)[nH]nc(Cc4ccccc4)c3=O)cc2c1,320.0,nM,6.494850021680094
CHEMBL4857790,Cc1ccc2nc(O)c(/C=N/n3c(=S)[nH]nc(Cc4ccccc4)c3=O)cc2c1,280.0,nM,6.552841968657781
CHEMBL4853361,COc1ccc2cc(/C=N/n3c(=S)[nH]nc(Cc4ccccc4)c3=O)c(O)nc2c1,73.0,nM,7.136677139879544
CHEMBL4847404,O=c1c(Cc2ccccc2)n[nH]c(=S)n1/N=C/c1cc2ccccc2nc1O,54.0,nM,7.267606240177032
CHEMBL4867950,O=c1c(Cc2ccccc2)n[nH]c(=S)n1/N=C/c1cc2cc(OCc3ccccc3)ccc2nc1O,47.0,nM,7.327902142064283
CHEMBL4861765,COc1ccc2nc(O)c(/C=N/n3c(=S)[nH]nc(Cc4ccccc4)c3=O)cc2c1,68.0,nM,7.167491087293763
CHEMBL4852008,COc1cc(Cc2n[nH]c(=S)n(/N=C/c3cc4ccc(OCc5ccccc5)cc4nc3Cl)c2=O)cc(OC)c1OC,120.0,nM,6.920818753952375
CHEMBL4876637,COc1cc(Cc2n[nH]c(=S)n(/N=C/c3cc4cccc(C)c4nc3Cl)c2=O)cc(OC)c1OC,160.0,nM,6.795880017344075
CHEMBL4872636,COc1cc(Cc2n[nH]c(=S)n(/N=C/c3cc4cc(C)ccc4nc3O)c2=O)cc(OC)c1OC,65.0,nM,7.187086643357144
CHEMBL4869763,COc1ccc2cc(/C=N/n3c(=S)[nH]nc(Cc4cc(OC)c(OC)c(OC)c4)c3=O)c(O)nc2c1,97.0,nM,7.013228265733755
CHEMBL4856646,COc1ccc2nc(O)c(/C=N/n3c(=S)[nH]nc(Cc4cc(OC)c(OC)c(OC)c4)c3=O)cc2c1,60.0,nM,7.221848749616356
CHEMBL4876862,COc1cc(Cc2n[nH]c(=S)n(/N=C/c3cc4cc(C)ccc4nc3O)c2=O)ccc1O,85.0,nM,7.070581074285707
CHEMBL4862389,Cc1ccc2nc(O)c(/C=N/n3c(=S)[nH]nc(Cc4cccs4)c3=O)cc2c1,110.0,nM,6.958607314841775
CHEMBL4876293,O=c1c(Cc2cccs2)n[nH]c(=S)n1/N=C/c1cc2ccccc2nc1O,79.0,nM,7.102372908709558
CHEMBL4848882,COc1ccc2ccc(F)c(CC(=O)N/N=C/c3ccc(C(F)(F)F)cc3)c2n1,130.0,nM,6.886056647693163
CHEMBL4848763,COc1ccc(-c2cc(-c3nnc(SC/C(=N/O)c4ccccc4)n3-c3ccccc3)c3ccccc3n2)cc1,1600.0,nM,5.795880017344075
CHEMBL4871207,COc1ccc(/C=C\C(=O)c2cc(-n3cc(CN4C(=O)C(=O)c5ccccc54)nn3)ccc2O)cc1,37.0,nM,7.431798275933005
CHEMBL4856727,O=C1N/C(=N\c2nnc(-c3ccc(O)cc3)s2)S/C1=C\c1ccccc1,85.0,nM,7.070581074285707
CHEMBL1390514,FC(F)(F)c1ccc(CSc2nccn2-c2ccccc2)cc1,100000.0,nM,4.0
CHEMBL1520238,Brc1ccc(CSc2nccn2-c2ccccc2)cc1,100000.0,nM,4.0
CHEMBL1352020,CCc1ccc(CSc2nccn2-c2ccccc2)cc1,100000.0,nM,4.0
CHEMBL4872909,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccccc1F,4230.0,nM,5.373659632624958
CHEMBL4845806,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccccc1I,40000.0,nM,4.3979400086720375
CHEMBL4863487,Cc1ccccc1Nc1ccccc1C(=O)NCCc1c[nH]c2ccccc12,40000.0,nM,4.3979400086720375
CHEMBL4878968,Nc1ccccc1Nc1ccccc1C(=O)NCCc1c[nH]c2ccccc12,1210.0,nM,5.91721462968355
CHEMBL4872034,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1cccc(F)c1,40000.0,nM,4.3979400086720375
CHEMBL4873048,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1cccc(Cl)c1,40000.0,nM,4.3979400086720375
CHEMBL4859331,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1cccc(Br)c1,40000.0,nM,4.3979400086720375
CHEMBL4868061,Cc1cccc(Nc2ccccc2C(=O)NCCc2c[nH]c3ccccc23)c1,30960.0,nM,4.509199047989145
CHEMBL4864146,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccc(F)cc1,2460.0,nM,5.609064892896621
CHEMBL4858939,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccc(Cl)cc1,3980.0,nM,5.400116927926312
CHEMBL4877659,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccc(Br)cc1,5680.0,nM,5.245651664288981
CHEMBL4856711,Cc1ccc(Nc2ccccc2C(=O)NCCc2c[nH]c3ccccc23)cc1,5960.0,nM,5.2247537402597635
