molecule_chembl_id,canonical_smiles,standard_value,standard_units,pIC50,mol,MolWt,LogP,HDonors,HAcceptors,TPSA
CHEMBL184327,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1OC,64.57,nM,7.189969213594161,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D93F0>,405.4220000000001,3.963400000000002,1,4,78.62
CHEMBL183515,CS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc3c(c2)OCO3)cc1,12.02,nM,7.92009553233328,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9460>,388.39100000000013,4.431000000000004,0,4,52.60000000000001
CHEMBL365883,NS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc3c(c2)OCO3)cc1,3.981,nM,8.400007822415901,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D94D0>,389.3790000000001,3.6749000000000027,1,4,78.62
CHEMBL365622,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1,6.918,nM,8.160019442321657,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9540>,358.40900000000005,5.010720000000003,0,2,34.14
CHEMBL184076,Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1,3.981,nM,8.400007822415901,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D95B0>,359.39700000000005,4.254620000000003,1,2,60.160000000000004
CHEMBL362137,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1Cl,12.88,nM,7.890084136976206,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9620>,392.85400000000004,5.664120000000003,0,2,34.14
CHEMBL185547,Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1Cl,3.02,nM,8.51999305704285,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9690>,393.8420000000001,4.908020000000002,1,2,60.160000000000004
CHEMBL184389,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1C,22.91,nM,7.639974910810602,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9700>,372.4360000000001,5.3191400000000035,0,2,34.14
CHEMBL184375,Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1C,5.012,nM,8.299988937677888,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9770>,373.4240000000001,4.563040000000003,1,2,60.160000000000004
CHEMBL182695,Cc1cc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)ccc1Cl,6.026,nM,8.219970872662662,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D97E0>,392.85400000000004,5.664120000000003,0,2,34.14
CHEMBL185196,Cc1cc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)ccc1Cl,3.02,nM,8.51999305704285,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9850>,393.842,4.908020000000002,1,2,60.160000000000004
CHEMBL364598,CN(C)c1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1Cl,7.943,nM,8.100015437450608,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D98C0>,421.8960000000001,5.421700000000004,0,3,37.38
CHEMBL363270,CN(C)c1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1Cl,6.026,nM,8.219970872662662,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9930>,422.884,4.665600000000003,1,3,63.4
CHEMBL365890,CS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc3c(c2)OCCO3)cc1,338.84,nM,6.470005326930858,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D99A0>,402.4180000000002,4.473500000000004,0,4,52.60000000000001
CHEMBL186634,NS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc3c(c2)OCCO3)cc1,32.36,nM,7.489991487059766,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9A10>,403.4060000000001,3.717400000000003,1,4,78.62
CHEMBL184145,CS(=O)(=O)c1ccc(-c2ccc(Cl)c(Cl)c2-c2ccc(F)cc2)cc1,239.88,nM,6.620005959834258,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9A80>,395.2820000000001,5.870000000000004,0,2,34.14
CHEMBL365060,CS(=O)(=O)c1ccc(-c2ccc3c(c2-c2ccc(F)cc2)OCO3)cc1,83.18,nM,7.079981083971085,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9AF0>,370.4010000000001,4.291900000000004,0,4,52.60000000000001
CHEMBL363102,CS(=O)(=O)c1ccc(-c2c(-c3cccc(F)c3)nn3ncccc23)cc1,34.0,nM,7.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9B60>,367.40500000000003,3.605900000000002,0,4,64.33
CHEMBL365865,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)nn3ncccc23)cc1,2.0,nM,8.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9BD0>,349.4150000000001,3.466800000000002,0,4,64.33
CHEMBL361472,Cc1ccc(-c2nn3ncccc3c2-c2ccc(S(C)(=O)=O)cc2)cc1,17.0,nM,7.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9C40>,363.4420000000001,3.7752200000000027,0,4,64.33000000000001
CHEMBL359775,COc1ccc(-c2nn3ncccc3c2-c2ccc(S(C)(=O)=O)cc2)cc1,10.0,nM,8.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9CB0>,379.4410000000001,3.4754000000000014,0,5,73.56
CHEMBL366102,NS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)nn3ncccc23)cc1,10.0,nM,8.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9D20>,368.39300000000003,2.849800000000001,1,4,90.35000000000001
CHEMBL186632,CCOc1ccc(-c2nn3ncccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1,0.44,nM,9.356547323513812,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9D90>,394.45600000000013,3.109400000000001,1,5,99.57999999999998
CHEMBL360182,NS(=O)(=O)c1ccc(-c2c(-c3ccc(OC(F)(F)F)cc3)nn3ncccc23)cc1,388.0,nM,6.411168274405792,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9E00>,434.399,3.609300000000002,1,5,99.58
CHEMBL185621,Cc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,24.0,nM,7.619788758288394,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9E70>,381.432,3.9143200000000036,0,4,64.33
CHEMBL187468,CCc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,48.0,nM,7.318758762624412,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9EE0>,395.45900000000006,4.168300000000004,0,4,64.33
CHEMBL188115,COc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,51.0,nM,7.292429823902063,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9F50>,397.4310000000001,3.6145000000000023,0,5,73.56
CHEMBL365267,COc1ccc2c(-c3ccc(S(N)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,26.0,nM,7.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x000001624A6D9FC0>,398.4190000000001,2.8584000000000005,1,5,99.58
CHEMBL184613,Cc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)nn2n1,31.0,nM,7.508638306165727,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA030>,363.442,3.7752200000000036,0,4,64.33
CHEMBL184187,COc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(C)cc3)nn2n1,50.0,nM,7.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA0A0>,393.46800000000013,3.783820000000003,0,5,73.56
CHEMBL186709,CCOc1ccc(-c2nn3nc(SC)ccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1,13.0,nM,7.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA110>,440.5500000000002,3.8313000000000015,1,6,99.57999999999998
CHEMBL434520,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)nn3nc(S(C)(=O)=O)ccc23)cc1,370.0,nM,6.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA180>,445.4970000000001,3.009400000000001,0,6,98.47
CHEMBL361494,CCOc1ccc(-c2nn3nc(S(C)(=O)=O)ccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1,264.0,nM,6.578396073130169,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA1F0>,472.5480000000002,2.512900000000001,1,7,133.72
CHEMBL183891,CCOc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,43.0,nM,7.366531544420414,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA260>,411.4580000000001,4.004600000000003,0,5,73.56
CHEMBL365473,CC(C)Oc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,57.0,nM,7.244125144327507,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA2D0>,425.48500000000007,4.393100000000005,0,5,73.56
CHEMBL364804,CCOc1ccc(-c2nn3ncccc3c2-c2ccc(S(C)(=O)=O)cc2)cc1,3.0,nM,8.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA340>,393.46800000000013,3.8655000000000026,0,5,73.56
CHEMBL359787,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)nn3ncccc23)cc1,39.0,nM,7.4089353929735005,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA3B0>,367.40500000000003,3.6059000000000028,0,4,64.33
CHEMBL190011,COC1(c2cc(-c3ccc(S(C)(=O)=O)cc3)n(-c3ccc(C)cc3)n2)CCCO1,1200.0,nM,5.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA420>,412.5110000000002,3.860820000000003,0,5,70.42
CHEMBL365033,Cc1onc(-c2ccccc2)c1-c1ccccc1,2490.0,nM,5.603800652904264,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA490>,235.286,4.317020000000003,0,2,26.03
CHEMBL361504,CCc1onc(-c2ccccc2)c1-c1ccccc1,1490.0,nM,5.826813731587726,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA500>,249.31300000000002,4.571000000000003,0,2,26.03
CHEMBL442224,Cc1cc(C)c(-c2noc(C)c2-c2ccccc2)c(C)c1,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA570>,277.367,5.2422800000000045,0,2,26.03
CHEMBL363228,Cc1onc(-c2ccc(Cl)o2)c1-c1ccccc1,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA5E0>,259.69199999999995,4.5634200000000025,0,3,39.17
CHEMBL186764,COc1cc(OC)c(-c2noc(C)c2-c2ccccc2)c(OC)c1,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA650>,325.36400000000003,4.342820000000004,0,5,53.72
CHEMBL188739,COc1cc(OC)c(-c2noc(C)c2-c2ccccc2)c(OC)c1Cl,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA6C0>,359.8090000000001,4.996220000000004,0,5,53.72
CHEMBL185638,Cc1cc(C)c(S(N)(=O)=O)c(C)c1-c1noc(C)c1-c1ccccc1,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA730>,356.44700000000006,3.889680000000002,1,4,86.19000000000001
CHEMBL185639,Cc1onc(-c2ccc(Cl)o2)c1-c1ccc(S(N)(=O)=O)cc1,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA7A0>,338.77200000000005,3.210820000000002,1,5,99.32999999999998
CHEMBL186817,COc1cc(OC)c(-c2noc(C)c2-c2ccc(S(N)(=O)=O)cc2)c(OC)c1Cl,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA810>,438.8890000000001,3.643620000000001,1,7,113.88000000000001
CHEMBL189701,Cc1cc(C)c(S(N)(=O)=O)c(C)c1-c1noc(C)c1-c1ccc(S(N)(=O)=O)cc1,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA880>,435.52700000000016,2.5370800000000004,2,6,146.35
CHEMBL195550,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)S(=O)OC2)cc1,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA8F0>,334.4180000000001,2.652300000000001,0,4,60.44
CHEMBL364966,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2C(=O)c2ccccc2)cc1,250.0,nM,6.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA960>,405.3970000000001,4.401900000000003,0,4,64.1
CHEMBL365769,COc1ccc2c(c1F)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,8.913,nM,8.049976093476673,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DA9D0>,459.44600000000014,3.9589000000000016,1,5,87.21000000000001
CHEMBL195825,Cc1ccc2c(c1F)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,15.85,nM,7.79997073344623,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DAA40>,443.4470000000001,4.258720000000003,1,4,77.98
CHEMBL365778,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2cccc(F)c2CS3)cc1,20.89,nM,7.680061560019691,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DAAB0>,429.4200000000001,3.950300000000002,1,4,77.98
CHEMBL363574,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccc(F)c(F)c2CS3)cc1,6.026,nM,8.219970872662662,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DAB20>,447.4100000000001,4.089400000000002,1,4,77.98
CHEMBL365603,COc1ccc2c(c1F)CSc1c(C(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,32.36,nM,7.489991487059766,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DAB90>,441.45600000000013,3.8777000000000017,1,5,87.21000000000001
CHEMBL195894,COc1ccc2c(c1F)CSc1c(C(F)(F)F)nn(-c3ccc(S(C)(=O)=O)cc3)c1-2,75.86,nM,7.119987161633229,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DAC00>,458.45800000000014,4.715000000000003,0,5,61.190000000000005
CHEMBL611203,COc1ccc2c(c1F)C[S+]([O-])c1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,1513.56,nM,5.820000358220839,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DAC70>,475.44500000000016,2.9744,1,5,110.26999999999998
CHEMBL381680,CC1([O-])OC(=O)C(c2ccc(Cl)cc2)=C1c1ccc(S(C)(=O)=O)cc1.[Na+],1700.0,nM,5.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DACE0>,400.8150000000001,-0.708399999999999,0,5,83.5
CHEMBL300982,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,370.0,nM,6.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DAD50>,379.88700000000017,5.684900000000004,1,1,42.23
CHEMBL195887,Oc1ccc(-c2nc(-c3ccc(O)cc3Cl)cn2-c2ccc(O)cc2)cc1,11500.0,nM,4.939302159646388,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DADC0>,378.8150000000001,4.976500000000004,3,4,78.51
CHEMBL196263,Oc1ccc(-n2cc(-c3ccc(O)cc3Cl)nc2-c2ccc(O)cc2Cl)cc1,9400.0,nM,5.026872146400302,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DAE30>,413.2600000000001,5.629900000000004,3,4,78.51
CHEMBL190083,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,123000.0,nM,3.910094888560602,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DAEA0>,244.265,3.6808000000000023,1,1,37.3
CHEMBL435298,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,910.0,nM,6.040958607678906,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DAF10>,244.265,3.6808000000000023,1,1,37.3
CHEMBL371849,COc1ccccc1-n1c(-c2ccc(S(N)(=O)=O)cc2)nc2ccccc21,8000.0,nM,5.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DAF80>,379.4410000000001,3.3485000000000014,1,4,87.21
CHEMBL436116,NS(=O)(=O)c1ccc(-c2nc3ccccc3n2-c2ccc(Cl)cc2)cc1,200.0,nM,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DAFF0>,383.86,3.9933000000000023,1,3,77.98000000000002
CHEMBL371477,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CF)cc1,2.0,nM,8.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB060>,332.35600000000005,3.1255000000000015,1,4,86.19000000000001
CHEMBL196041,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CCF)cc1,8.0,nM,8.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB0D0>,346.3830000000001,3.168000000000002,1,4,86.19000000000001
CHEMBL200812,C[C@@H]1CN(c2c(C#N)c(C(F)F)nn2-c2ccc(S(C)(=O)=O)cn2)C[C@H](C)O1,28.0,nM,7.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB140>,411.43400000000014,2.09368,0,7,101.11000000000001
CHEMBL207594,C[S+]([O-])c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,4930.0,nM,5.30715308072277,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB1B0>,298.36300000000006,2.8916000000000013,0,3,49.36
CHEMBL2096829,Cc1ccc(-c2ncc(Cl)cc2-c2ccc([S@+](C)[O-])cc2)cn1,3500.0,nM,5.455931955649724,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB220>,342.85100000000006,4.509820000000004,0,3,48.84
CHEMBL383092,Cc1ccc(-c2ncc(Cl)cc2-c2ccc([S+](C)[O-])cc2)cn1,3700.0,nM,5.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB290>,342.85100000000006,4.509820000000004,0,3,48.84
CHEMBL3084325,C[S@+]([O-])c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,2100.0,nM,5.6777807052660805,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB300>,298.36300000000006,2.8916000000000013,0,3,49.36
CHEMBL426856,C[S@@+]([O-])c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,4220.0,nM,5.374687549038326,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB370>,298.36300000000006,2.8916000000000013,0,3,49.36
CHEMBL209408,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1,200.0,nM,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB3E0>,437.2860000000002,5.046520000000004,0,4,62.5
CHEMBL208704,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1,250.0,nM,6.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB450>,392.8350000000001,4.937420000000003,0,4,62.5
CHEMBL2096836,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1,270.0,nM,6.568636235841013,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB4C0>,376.38000000000005,4.4231200000000035,0,4,62.5
CHEMBL2096835,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1,1580.0,nM,5.801342913045577,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB530>,437.2860000000002,5.046520000000004,0,4,62.5
CHEMBL2096834,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1,2470.0,nM,5.607303046740334,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB5A0>,392.8350000000001,4.937420000000003,0,4,62.5
CHEMBL212527,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1,2100.0,nM,5.6777807052660805,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB610>,376.38000000000005,4.4231200000000035,0,4,62.5
CHEMBL212463,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,570.0,nM,6.2441251443275085,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB680>,437.2860000000002,5.046520000000004,0,4,62.5
CHEMBL210897,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,670.0,nM,6.173925197299173,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB6F0>,392.8350000000001,4.937420000000003,0,4,62.5
CHEMBL209883,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,920.0,nM,6.036212172654444,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB760>,376.38000000000005,4.4231200000000035,0,4,62.5
CHEMBL209689,Cc1ccc2c(c1)c(-c1ccnc3c(C)cccc13)c(C)n2CC(=O)O,3000.0,nM,5.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB7D0>,344.41400000000016,4.866360000000004,1,2,55.120000000000005
CHEMBL386992,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(O)c2)cc1,12420.0,nM,4.905878404159439,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB840>,293.304,2.1605999999999996,3,6,125.34000000000002
CHEMBL214710,COc1cc(/N=N/c2ccc(S(N)(=O)=O)cc2)ccc1O,16850.0,nM,4.773400094792643,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB8B0>,307.331,2.463600000000001,2,6,114.33999999999999
CHEMBL213267,COc1ccc(/N=N/c2ccc(S(N)(=O)=O)cc2)cc1,14630.0,nM,4.834755673874689,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB920>,291.332,2.758,1,5,94.10999999999999
CHEMBL213326,COc1ccc(/N=N/c2ccc(S(N)(=O)=O)cc2)cc1OC,4280.0,nM,5.368556230986828,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DB990>,321.35800000000006,2.7666000000000004,1,6,103.33999999999999
CHEMBL17161,CSc1cc(N)ccc1/N=N/c1ccc(S(N)(=O)=O)cc1,2040.0,nM,5.690369832574102,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DBA00>,322.4150000000001,3.0535000000000005,2,6,110.89999999999998
CHEMBL377353,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,8890.0,nM,5.051098239029786,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DBA70>,321.314,2.1532,3,6,142.41
CHEMBL215872,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(Cl)c2)cc1,11340.0,nM,4.945386945443112,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DBAE0>,311.75,3.1084000000000005,2,5,105.11000000000001
CHEMBL212918,NS(=O)(=O)c1ccc(/N=N/c2ccc(OC(=O)Nc3ccccc3)c(OC(=O)Nc3ccccc3)c2)cc1,11070.0,nM,4.955852379121277,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DBB50>,531.5500000000002,5.971200000000004,3,8,161.54
CHEMBL213939,CC(C)c1ccc(NC(=O)Oc2ccc(/N=N/c3ccc(S(N)(=O)=O)cc3)cc2OC(=O)Nc2ccc(C(C)C)cc2)cc1,12370.0,nM,4.907630300370879,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DBBC0>,615.7120000000002,8.218000000000005,3,8,161.53999999999996
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,33150.0,nM,4.4795164672592085,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DBC30>,228.247,2.9738000000000016,3,3,60.69
CHEMBL214101,O=C1OCC(c2ccc(-c3nn[nH]n3)cc2)=C1c1ccccc1,1.8,nM,8.744727494896694,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DBCA0>,304.309,2.3343000000000007,1,5,80.76
CHEMBL213338,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(-c3nn[nH]n3)cc2)cc1,1.9,nM,8.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DBD10>,370.338,4.0466200000000025,1,4,72.28
CHEMBL223529,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO[N+](=O)[O-])c(F)c2)cc1,29000.0,nM,4.537602002101044,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DBD80>,456.8390000000002,2.566300000000001,1,7,139.58
CHEMBL220113,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO)c(F)c2)cc1,20000.0,nM,4.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DBDF0>,411.84200000000016,2.3503000000000007,2,5,107.44000000000001
CHEMBL376246,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO[N+](=O)[O-])c(F)c2)cc1,16000.0,nM,4.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DBE60>,470.86600000000027,2.9564000000000012,1,7,139.58
CHEMBL386006,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO)c(F)c2)cc1,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DBED0>,425.8690000000002,2.740400000000001,2,5,107.44000000000001
CHEMBL223619,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO[N+](=O)[O-])c(F)c2)cc1,6900.0,nM,5.161150909262744,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DBF40>,455.8510000000002,3.322400000000002,0,7,113.56
CHEMBL219893,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO)c(F)c2)cc1,56000.0,nM,4.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DC040>,410.85400000000016,3.1064000000000016,1,5,81.42
CHEMBL373819,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO[N+](=O)[O-])c(F)c2)cc1,14000.0,nM,4.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DC0B0>,469.87800000000027,3.712500000000002,0,7,113.56
CHEMBL219885,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO)c(F)c2)cc1,100000.0,nM,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DC120>,424.8810000000002,3.496500000000002,1,5,81.42
CHEMBL373867,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCC(CO[N+](=O)[O-])O[N+](=O)[O-])c(F)c2)cc1,76000.0,nM,4.119186407719209,<rdkit.Chem.rdchem.Mol object at 0x000001624A6DC190>,530.8740000000004,2.899300000000001,0,10,165.93
